,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated
446,1030000,3,2,3545,9816,1,0,10,2610,935,2005,0
447,505000,3,2,1260,5460,1,0,7,1260,0,1972,0
448,475000,5,2,2340,7200,1,0,7,1300,1040,1975,0
449,520000,3,2,2590,9263,1,0,8,1440,1150,1977,0
450,1450000,3,4,3970,24920,2,0,10,3260,710,1977,1999
451,333500,3,1,1220,9732,1,0,7,1220,0,1965,0
452,232000,3,1,1400,10403,1,0,6,1400,0,1976,0
453,691100,3,2,2360,16117,1,0,8,1710,650,1983,0
454,811000,3,1,1870,9897,1,0,8,1870,0,1960,0
455,551000,3,2,2830,5802,2,0,9,2830,0,2001,0
456,496500,3,2,2260,3640,2,0,8,2260,0,1994,0
457,705000,3,3,1970,20978,2,1,9,1770,200,1980,0
458,578000,4,2,3140,9225,1,0,9,1770,1370,1966,0
459,255000,3,1,1240,8659,1,0,7,1240,0,1986,0
460,1050000,4,3,3450,7832,2,0,10,3450,0,2007,0
461,348000,3,2,2570,8491,2,0,8,2570,0,1989,0
462,230000,3,2,1510,3413,2,0,7,1510,0,1985,0
463,359500,4,2,2390,11250,2,0,9,2390,0,1988,0
464,330000,3,1,980,7000,1,0,6,980,0,1953,0
465,80000,1,0,430,5050,1,0,4,430,0,1912,0
466,465000,3,1,1480,6360,1,0,7,1480,0,1954,0
467,325000,4,2,1850,7324,2,0,8,1850,0,1997,0
468,340500,3,2,2270,28025,1,0,7,1920,350,1947,0
469,342500,3,2,1810,5192,2,0,8,1810,0,1993,0
470,290900,2,2,1610,17600,2,0,6,1610,0,1930,1983
471,868700,3,4,3840,6161,2,0,10,3840,0,2000,0
472,1200000,4,2,4110,8400,2,0,9,3130,980,1928,2013
473,1150000,4,3,4190,10259,2,0,11,3150,1040,2000,0
474,859900,4,2,3390,6298,2,0,9,3390,0,2011,0
475,520000,4,2,1890,3006,2,0,7,1890,0,2003,0
476,460000,3,2,1610,2527,2,0,9,1080,530,2005,0
477,438924,3,1,1050,4590,1,0,7,850,200,1949,0
478,315000,2,1,630,6550,1,0,5,630,0,1918,0
479,590000,4,2,2910,10650,1,0,8,1780,1130,1975,0
480,378500,4,1,1700,8640,1,0,7,850,850,1955,0
481,328500,3,2,1950,8130,2,0,9,1950,0,1990,0
482,849950,3,3,2990,9773,2,0,8,2990,0,1973,0
483,525000,3,1,1350,6000,1,0,7,900,450,1950,0
484,1390000,4,3,4860,181319,2,0,9,4860,0,1993,0
485,295000,4,2,2160,7725,1,0,8,1460,700,1978,0
486,1070000,6,3,4860,11793,2,0,11,3860,1000,1998,0
487,207950,2,2,890,5000,1,0,6,890,0,1917,0
488,699900,4,2,2810,7302,2,0,9,2810,0,2002,0
489,1280000,5,2,3400,9500,2,0,8,3400,0,1977,0
490,452000,4,1,1580,7350,1,0,7,960,620,1963,0
491,370000,3,2,1680,5036,1,0,7,1680,0,1987,0
492,232000,3,1,1300,11230,1,0,7,1300,0,1968,0
493,669950,5,2,2820,14062,2,0,7,2380,440,1960,0
494,397500,3,2,1510,6710,1,0,7,1070,440,1972,0
495,490000,2,2,1230,1391,2,0,8,870,360,2004,0
496,725000,4,2,2110,4140,2,0,9,1710,400,1925,2003
497,299000,3,2,3080,19635,1,0,7,1610,1470,1958,0
498,625000,2,1,1490,5750,1,0,7,1190,300,1900,0
499,437500,3,2,2120,4500,2,0,7,2120,0,2000,0
500,650000,4,2,3180,5438,2,0,9,3180,0,2003,0
501,475000,2,1,1490,3825,1,0,7,860,630,1929,0
502,342000,3,2,1930,11947,1,0,8,1930,0,1966,0
503,1200000,4,2,2770,7800,2,0,10,2770,0,1999,0
504,280000,3,1,1670,11610,1,0,7,1670,0,1963,0
505,240000,2,1,1330,7200,1,0,7,1330,0,1993,0
506,529000,3,1,1210,3328,1,0,7,1210,0,1924,0
507,442000,3,1,1190,5100,1,0,7,1030,160,1941,0
508,615000,2,1,1540,6872,1,0,7,820,720,1946,0
509,1490000,4,3,4030,10800,2,0,10,4030,0,2006,0
510,585000,4,1,2430,7559,1,0,8,1580,850,1981,0
511,480000,4,2,2600,7787,2,0,8,2600,0,2005,0
512,1100000,5,3,4410,57063,2,0,9,4410,0,1990,0
513,290000,4,1,1330,8184,1,0,7,1330,0,1949,0
514,615000,3,1,1900,5000,1,0,7,950,950,1951,0
515,300000,2,1,1100,7680,1,0,7,1100,0,1950,0
516,308000,3,1,1980,39150,1,0,6,1580,400,1932,0
517,750000,3,2,2400,7745,2,0,9,2400,0,2001,0
518,2250000,4,2,4760,8036,2,0,9,3390,1370,1916,0
519,890000,4,3,3180,194278,2,0,10,3180,0,2005,0
520,288000,3,1,1190,7560,1,0,6,1190,0,1958,0
521,190000,2,1,630,6000,1,0,6,630,0,1943,2005
522,515000,5,3,2530,5105,1,0,8,1520,1010,2005,0
523,235000,4,1,1690,11054,1,0,5,1690,0,1930,0
524,275000,2,1,940,5000,1,0,6,940,0,1951,0
525,727500,2,2,1240,9119,1,0,7,1240,0,1952,0
526,650000,4,2,3040,6587,2,0,7,3040,0,2003,0
527,1600000,6,5,6050,230652,2,0,11,6050,0,2001,0
528,365000,4,1,1590,7085,1,0,6,1590,0,1944,0
529,662000,3,1,2500,36947,1,0,9,2500,0,1984,0
530,270500,3,2,1780,7848,1,0,7,1320,460,1978,0
531,200000,2,1,1360,1898,2,0,7,1360,0,1978,0
532,970000,4,3,4740,76230,2,0,10,4740,0,1987,0
533,160000,3,1,1010,9600,1,0,7,1010,0,1962,0
534,204000,3,1,1040,7405,1,0,6,1040,0,1971,0
535,358000,3,2,1610,6655,2,0,7,1610,0,1985,0
536,452000,4,1,1570,8268,1,0,7,1570,0,1979,0
537,595000,2,2,1510,4000,1,0,7,1010,500,1900,0
538,249000,3,2,1360,6082,1,0,7,1360,0,1994,0
539,346900,4,2,1970,5106,2,0,8,1970,0,1999,0
540,2130000,3,2,5403,24069,2,1,12,5403,0,1976,0
541,280000,4,2,1560,4350,2,0,7,1560,0,2003,0
542,318888,4,1,2320,12000,1,0,8,2270,50,1973,0
543,530000,3,2,2120,40518,1,0,8,2120,0,1967,0
544,375000,3,2,2120,18500,2,0,8,2120,0,1983,0
545,910000,4,2,3350,29242,2,0,11,3350,0,1988,0
546,782000,4,2,2380,9614,2,0,10,2380,0,1991,0
547,259950,2,2,1070,649,2,0,9,720,350,2008,0
548,315000,4,2,2300,18360,1,0,7,1560,740,1979,0
549,215000,2,1,1320,8865,1,0,6,1320,0,1943,0
550,705000,3,1,2180,10221,1,0,7,1140,1040,1946,0
551,1450000,3,3,4380,6320,2,0,10,3580,800,1952,0
552,451000,3,1,1790,9813,2,0,7,1790,0,1949,0
553,261000,2,1,750,8125,1,0,6,750,0,1943,0
554,396000,3,1,1300,8280,1,0,7,1300,0,1956,0
555,725000,4,2,2990,29170,2,0,9,2990,0,1999,0
556,1950000,7,3,4640,15235,2,0,11,2860,1780,1965,2003
557,238000,4,1,1400,7242,1,0,7,1400,0,1959,0
558,750000,6,1,2750,9563,2,0,8,2750,0,1973,0
559,331500,4,2,2050,10271,2,0,7,2050,0,1998,0
560,460000,4,3,2230,108900,1,0,7,1410,820,1978,0
561,404950,4,2,2340,217014,1,0,8,2340,0,1982,0
562,880000,3,2,2870,5163,2,0,9,2870,0,2014,0
563,863000,4,2,4120,22370,2,0,10,4120,0,1997,0
564,638700,3,1,2080,9162,1,0,7,1370,710,1960,0
565,435000,3,2,1840,5680,2,0,7,1840,0,2008,0
566,260000,3,1,1180,5350,1,0,6,1180,0,1959,0
567,671500,5,2,2160,4000,1,0,7,1530,630,1927,0
568,610000,3,1,1180,3400,1,0,8,1180,0,1907,0
569,405000,2,0,1160,15029,1,0,6,870,290,1937,0
570,338900,4,2,1830,5612,2,0,7,1830,0,2003,0
571,720000,4,4,3200,7708,2,0,10,3200,0,2004,0
572,442000,5,3,2560,5445,1,0,7,1760,800,1927,0
573,650000,5,2,2550,5040,1,0,8,2550,0,1902,0
574,263500,3,1,1330,9917,1,0,7,1040,290,1981,0
575,300000,2,1,1220,75794,1,0,7,1220,0,1963,0
576,266000,3,2,1805,3402,2,0,7,1805,0,2009,0
577,930000,4,4,6050,84942,2,0,9,4150,1900,2009,0
578,530000,4,2,2320,5493,2,0,8,2320,0,2004,0
579,180000,3,1,1384,8960,1,0,6,1384,0,1965,0
580,619000,3,2,2720,6439,2,0,9,2720,0,2005,0
581,264000,3,1,1820,10608,1,0,7,1820,0,1962,0
582,730000,2,2,2130,4920,1,0,7,1530,600,1941,0
583,439000,4,2,2060,10070,2,0,7,2060,0,1975,0
584,268500,4,1,1420,7500,1,0,7,1080,340,1981,0
585,330000,3,1,1510,15744,1,0,7,1510,0,1985,0
586,640000,3,2,2160,4000,1,0,8,1960,200,1903,2013
587,900000,3,2,3180,12600,2,0,11,3180,0,1978,0
588,370000,3,2,2110,13300,2,0,8,2110,0,1985,0
589,685000,3,2,2060,2900,1,0,8,1330,730,1931,0
590,505000,3,1,1830,217800,1,0,7,1010,820,1981,0
591,265000,3,1,1820,32666,1,0,7,1820,0,1966,0
592,290000,3,2,1610,2937,2,0,8,1610,0,2006,0
593,296000,4,2,1780,3600,2,0,7,1780,0,2006,0
594,360000,4,2,1840,9611,2,0,7,1840,0,1996,0
595,240500,3,1,1460,10584,1,0,7,990,470,1997,0
596,372500,2,2,1400,2958,2,0,8,1400,0,2007,0
597,595000,3,2,3370,14402,2,0,9,3370,0,2004,0
598,515000,4,3,3590,8249,2,0,9,3590,0,1997,0
599,1220000,4,2,3200,15367,2,0,9,3200,0,1962,0
600,507000,2,1,1670,6460,1,0,8,1670,0,2004,0
601,399950,4,2,2420,31465,1,0,9,2420,0,1984,0
602,185000,3,1,1430,10816,2,0,7,1430,0,1994,0
603,460000,3,1,1440,7070,1,0,7,1440,0,1980,0
604,435500,3,2,1450,4789,2,0,7,1450,0,1985,0
605,469000,4,2,3550,13938,1,0,8,2100,1450,1966,0
606,531000,2,3,1270,1175,2,0,8,1110,160,2000,0
607,443500,2,1,940,6804,1,0,7,940,0,1949,0
608,223000,3,2,1670,6824,1,0,7,1300,370,1990,0
609,590000,4,3,3100,15842,2,0,8,2400,700,1996,0
610,340000,2,2,1100,1760,3,0,7,1100,0,1997,0
611,650000,3,2,1870,3388,1,0,8,1230,640,1925,0
612,533600,3,2,1930,5080,2,0,8,1930,0,1990,0
613,695000,3,2,2540,4694,2,0,9,2540,0,2005,0
614,242000,3,1,1280,7524,1,0,7,1280,0,1988,0
615,425000,3,2,1820,8814,1,0,7,1280,540,1967,0
616,525000,3,2,1490,9414,2,0,7,1490,0,1981,0
617,485000,3,2,1880,5502,2,0,8,1880,0,1988,0
618,175000,3,1,1250,9775,1,0,7,1250,0,1971,0
619,210000,3,2,1440,7210,1,0,8,1440,0,1983,0
620,260000,3,2,1920,7415,2,0,7,1920,0,1989,0
621,577000,3,2,2060,5750,1,0,7,1330,730,1976,0
622,200000,3,1,1210,10588,1,0,7,1210,0,1958,0
623,605000,2,1,1760,5000,1,0,7,940,820,1927,0
624,325000,3,1,990,6750,1,0,6,990,0,1947,0
625,289500,3,1,960,6400,1,0,6,820,140,1944,0
626,559950,3,2,1660,1458,3,0,9,1660,0,2014,0
627,1040000,3,1,1900,9375,1,0,8,1330,570,1941,0
628,543500,3,2,1270,2790,1,0,7,990,280,1970,0
629,480000,4,2,3250,34293,2,0,9,3250,0,1983,0
630,218000,3,1,960,9633,1,0,6,960,0,1982,0
631,565000,2,1,1330,6000,1,0,7,960,370,1914,1945
632,426700,3,1,2080,7700,1,0,7,1600,480,1968,0
633,650000,3,2,2690,11575,1,0,8,2130,560,1957,0
634,542000,2,1,890,3060,1,0,7,770,120,1910,0
635,415000,3,1,1070,8000,1,0,7,1070,0,1977,0
636,214000,3,1,1200,8316,1,0,6,1200,0,1953,0
637,245000,3,1,1360,8910,2,0,7,1360,0,1949,0
638,314500,3,2,2050,13303,1,0,8,2050,0,1993,0
639,1120000,3,1,3000,5750,2,0,9,2000,1000,1924,0
640,378000,2,2,1300,3850,1,0,7,800,500,1963,0
641,305000,4,2,2250,9091,1,0,7,1340,910,1982,0
642,595000,5,2,3740,6750,1,0,8,1980,1760,1978,0
643,729500,3,2,1660,1091,3,0,9,1530,130,2015,0
644,430000,3,2,2360,6699,2,0,7,2360,0,2003,0
645,240000,3,1,1760,6500,1,0,7,1150,610,1987,0
646,545000,3,1,1680,6200,1,0,7,1680,0,1916,0
647,530000,3,1,1320,2500,1,0,7,870,450,1918,0
648,157000,1,1,870,26326,1,0,6,870,0,1939,0
649,425000,4,1,1260,7645,1,0,6,1260,0,1925,0
650,220000,3,1,1000,6020,1,0,6,1000,0,1944,0
651,521000,4,1,2020,36400,1,0,8,1550,470,1976,0
652,325000,3,1,1920,6862,1,0,7,1120,800,1952,0
653,597500,3,2,2150,5400,1,0,7,1380,770,1911,0
654,337000,3,2,1470,3976,2,0,7,1470,0,1999,0
655,1000000,3,2,3180,10492,2,0,10,3180,0,1991,0
656,3070000,3,2,3930,55867,1,1,8,2330,1600,1957,0
657,495000,3,1,990,6000,1,0,6,990,0,1943,0
658,748000,4,3,2770,3330,2,0,8,1970,800,2001,0
659,888000,3,1,1250,8710,1,0,7,1250,0,1953,0
660,269900,3,1,1140,22267,1,0,7,1140,0,1986,0
661,496500,4,2,2250,14440,1,0,7,1550,700,1967,0
662,475000,3,2,1640,5097,2,0,7,1640,0,1969,0
663,312000,3,1,1255,1374,3,0,7,1255,0,2004,0
664,323000,3,1,1290,12231,1,0,7,1290,0,1976,0
665,331000,3,1,1300,9079,1,0,7,1300,0,1986,0
666,306000,3,1,1220,1086,3,0,8,1220,0,2007,0
667,655000,4,2,2630,4000,3,0,8,2630,0,2002,0
668,290000,3,1,1950,15954,1,0,8,1950,0,1959,0
669,1250000,4,3,3160,5000,2,0,9,2360,800,1965,0
670,460000,3,1,1550,4708,1,0,7,860,690,1949,0
671,435000,4,2,1700,6380,1,0,7,850,850,1940,0
672,664000,4,2,2510,11880,1,0,8,1630,880,1978,0
673,865000,4,1,1800,4180,2,0,8,1800,0,1921,0
674,385000,3,1,1800,18000,1,0,8,1200,600,1968,0
675,497000,3,2,1870,9315,1,0,7,1350,520,1975,0
676,280000,2,1,1010,3000,1,0,7,1010,0,1925,0
677,188000,2,1,1120,17487,1,0,6,1120,0,1924,0
678,478500,3,1,2090,4755,1,0,8,1200,890,1969,0
679,1150000,4,3,4370,18361,2,0,11,4370,0,2001,0
680,222000,3,2,1440,7187,1,0,7,970,470,1981,0
681,799000,4,3,2580,209523,2,0,8,2580,0,1984,0
682,609900,4,2,3190,7399,2,0,10,3190,0,2006,0
683,413000,4,3,2380,5809,2,0,7,1750,630,1995,0
684,400000,4,1,1420,4875,1,0,7,1420,0,1930,0
685,802541,5,2,2990,6768,2,0,9,2990,0,2014,0
686,320000,3,2,2680,7757,2,0,8,2680,0,1990,0
687,507000,4,2,2730,7649,2,0,7,2730,0,2006,0
688,387500,3,1,1220,8329,1,0,6,1220,0,1946,0
689,396000,3,1,1500,12616,1,0,7,1500,0,1967,0
690,373000,3,1,1830,11788,1,0,8,1430,400,1958,0
691,1480000,5,2,4570,19252,2,0,10,4570,0,1965,0
692,359900,4,2,2470,7698,2,0,8,2470,0,1983,0
693,410000,2,1,800,4342,1,0,6,670,130,1927,0
694,690000,4,2,2900,23488,2,0,9,2900,0,1992,0
695,245000,3,2,1410,5760,1,0,7,1410,0,1985,0
696,700000,5,2,2830,25958,1,0,8,1610,1220,1979,0
697,268000,4,1,1680,9966,1,0,7,1100,580,1977,0
698,225000,3,1,1760,26055,1,0,7,920,840,1979,0
699,980000,4,2,2240,11034,2,0,8,2240,0,1976,0
700,795000,2,1,1380,5000,1,0,5,1380,0,1905,0
701,195000,2,1,820,5100,1,0,6,820,0,1953,0
702,480000,4,2,2180,10575,1,0,6,1730,450,1950,0
703,485000,4,2,1400,3600,1,0,7,1100,300,1900,0
704,130000,2,1,880,9000,1,0,5,880,0,1928,0
705,325000,2,1,1060,5703,1,0,6,1060,0,1946,0
706,440000,3,1,1530,7245,1,0,7,1530,0,1984,0
707,550000,4,1,2480,14782,1,0,8,1460,1020,1958,0
708,310000,3,1,1490,7150,1,0,6,1490,0,1967,0
709,530000,3,2,3660,39478,2,0,9,3260,400,1989,0
710,390000,4,2,2340,8548,2,0,8,2340,0,1993,0
711,243000,3,1,1450,12125,1,0,7,1450,0,1981,0
712,639000,4,2,2210,9875,2,0,9,2210,0,1990,0
713,215000,4,1,1130,7400,1,0,7,1130,0,1969,0
714,405000,5,1,1550,10500,1,0,7,1100,450,1961,0
715,250000,4,1,1710,7140,1,0,7,1010,700,1968,0
716,405500,3,1,1010,8108,1,0,7,1010,0,1954,0
717,452000,6,2,2660,13579,2,0,7,2660,0,1937,1990
718,730000,6,2,2660,13579,2,0,7,2660,0,1937,1990
719,267000,3,2,1300,9644,1,0,7,1300,0,1994,0
720,289950,3,2,1670,6186,2,0,7,1670,0,2002,0
721,565000,2,1,960,4080,1,0,7,960,0,1911,0
722,1580000,4,3,4670,51836,2,0,12,4670,0,1988,0
723,636000,3,2,2140,2770,2,0,8,1770,370,2007,0
724,350000,5,3,2520,5500,1,0,8,1550,970,2004,0
725,320000,3,1,1650,9380,1,0,7,1130,520,1978,0
726,210000,2,1,1440,5680,1,0,8,1440,0,1978,0
727,245000,2,1,1050,5900,1,0,7,1050,0,1950,0
728,328000,3,1,1470,7650,1,0,7,1130,340,1983,0
729,985000,4,2,4230,37769,2,0,11,4230,0,1989,0
730,501000,3,1,1970,7972,1,0,8,1370,600,1976,0
731,315000,3,2,1540,17424,2,0,7,1540,0,1992,0
732,403000,3,2,2090,8354,2,0,8,2090,0,2012,0
733,550000,3,2,2380,17950,2,0,8,2110,270,1934,0
734,347500,4,2,2156,3562,2,0,9,2156,0,2012,0
735,365000,4,2,2070,8893,2,0,8,2070,0,1986,0
736,588000,3,1,1910,8167,1,0,8,1270,640,1951,0
737,605000,3,1,1920,7400,1,0,8,1260,660,1977,0
738,1300000,3,3,3400,5979,2,0,9,2290,1110,1937,0
739,233000,3,2,1400,9177,1,0,7,1400,0,1974,0
740,360000,4,2,2210,17715,2,0,8,2210,0,1997,0
741,459000,2,1,1170,4887,1,0,6,1020,150,1929,0
742,740000,3,2,2100,72745,1,0,9,2100,0,1995,0
743,305000,3,1,1160,9750,1,0,7,1160,0,1967,0
744,395000,3,1,1500,4000,1,0,6,900,600,1925,0
745,560000,4,2,2940,6000,2,0,8,2940,0,2000,0
746,650000,4,1,2010,5070,1,0,7,1300,710,1963,0
747,449950,3,2,2170,4912,2,0,7,2170,0,2003,0
748,517500,3,1,1430,5200,1,0,7,1250,180,1940,0
749,435000,4,1,1510,6460,1,0,7,1070,440,1970,0
750,329999,3,1,1150,6908,1,0,6,800,350,1952,0
751,950000,3,1,2150,4200,1,0,8,1140,1010,1960,0
752,447000,3,1,1370,6001,1,0,7,1230,140,1944,0
753,699800,2,2,2380,6600,1,0,8,2380,0,2010,0
754,850000,3,1,1370,3850,1,0,7,770,600,1911,1988
755,316500,3,1,1600,14250,1,0,7,1070,530,1979,0
756,942500,5,3,3750,9612,1,0,9,2030,1720,1981,0
757,1310000,2,2,3950,3938,2,0,10,2910,1040,1991,0
758,856600,4,2,2400,13430,1,0,9,2400,0,1964,0
759,405600,5,1,2830,4000,2,0,8,2830,0,1918,0
760,565000,4,2,2440,22594,2,0,8,2440,0,1996,0
761,400000,3,2,1190,1149,2,0,8,1050,140,2008,0
762,330000,3,2,1400,218252,1,0,7,1400,0,1997,0
763,374950,4,2,2730,4683,2,0,7,2730,0,2005,0
764,405300,3,2,2390,7939,1,0,7,1610,780,1983,0
765,560000,3,2,2060,31400,2,0,8,2060,0,1984,0
766,824000,4,2,2490,9864,1,0,8,1290,1200,1961,0
767,260000,3,1,1100,10968,1,0,7,1100,0,1984,0
768,760000,4,2,2430,6099,1,0,8,1470,960,1965,0
769,405000,3,2,3170,12750,2,0,10,2360,810,1995,0
770,429900,4,2,2640,8625,2,0,8,2640,0,1987,0
771,341500,3,1,1130,7223,1,0,7,1130,0,1961,0
772,465250,5,2,1940,7642,1,0,7,1940,0,1957,0
773,450000,2,2,1100,3000,1,0,7,1100,0,1912,2005
774,390000,3,1,1200,10800,1,0,7,1200,0,1955,0
775,420000,3,2,2000,8030,1,0,8,1000,1000,1963,0
776,269950,3,2,1890,4838,2,0,8,1730,160,2002,0
777,493000,4,2,1910,2874,1,0,7,1060,850,1910,0
778,370000,4,2,2710,5880,2,0,9,2710,0,1998,0
779,2250000,5,4,4860,9453,1,0,10,3100,1760,1905,0
780,305000,3,1,1250,23680,1,0,7,1250,0,1967,0
781,400000,3,1,1590,8219,1,0,6,970,620,1938,0
782,320000,3,1,1240,1221,2,0,8,1050,190,2009,0
783,715000,4,1,2000,4800,2,0,7,2000,0,1911,0
784,650000,6,2,3610,10003,1,0,8,3610,0,1966,0
785,218000,5,1,1930,8040,1,0,8,1930,0,1966,0
786,500000,2,1,1280,5400,1,0,7,1280,0,1964,0
787,460000,4,2,2090,40419,1,0,7,2090,0,1984,0
788,232500,3,1,1940,9887,1,0,7,1140,800,1969,0
789,408200,3,2,1800,5761,2,0,7,1800,0,1990,0
790,522000,3,1,1730,8400,1,0,7,1400,330,1980,0
791,675000,4,2,2810,11120,2,0,9,2810,0,1982,0
792,1360000,4,3,3550,11000,1,0,11,2260,1290,1999,0
793,249950,4,1,1330,7980,1,0,6,1330,0,1952,0
794,210000,2,1,750,34133,1,0,6,750,0,1950,0
795,429950,4,1,1760,7216,1,0,7,1090,670,1947,0
796,737500,4,2,3200,36276,2,0,9,3200,0,1993,0
797,710000,4,2,1740,9000,1,0,8,1740,0,1958,0
798,470000,3,2,2100,4700,2,0,8,2100,0,1999,0
799,1100000,4,3,4270,40097,1,0,12,4270,0,1993,0
800,650000,3,2,1340,2720,1,0,7,1340,0,1913,0
801,1220000,4,2,3190,8684,1,0,9,1680,1510,1967,0
802,422120,3,2,1630,4534,2,0,8,1630,0,1987,0
803,625000,5,2,2990,15085,2,0,9,2990,0,2007,0
804,385200,4,1,1550,7740,1,0,6,1550,0,1954,0
805,500000,3,2,1690,4964,2,0,8,1690,0,1989,0
806,308000,4,2,1960,12243,2,0,8,1960,0,1989,0
807,565000,3,2,2390,9966,1,0,8,1360,1030,1977,0
808,581000,3,2,2600,4438,2,0,7,2600,0,2004,0
809,361000,3,2,1950,8698,1,0,8,1950,0,1999,0
810,345000,3,1,1250,7210,1,0,7,1250,0,1964,0
811,419000,2,2,1180,1253,2,0,8,840,340,2008,0
812,347000,3,2,1680,4308,2,0,7,1680,0,2004,0
813,625000,4,2,2220,36085,2,0,9,2220,0,1989,0
814,2400000,4,4,4890,15188,2,0,11,3090,1800,1999,0
815,379000,3,3,2660,17852,2,0,8,2660,0,2014,0
816,310000,3,1,1150,3323,2,0,7,1150,0,1988,0
817,250000,2,2,1130,5500,1,0,6,1130,0,1941,0
818,682000,5,2,2760,5000,2,0,9,2760,0,2005,0
819,246500,3,2,1430,8919,1,0,7,1430,0,1992,0
820,325000,3,1,1490,57381,1,0,5,1490,0,1932,0
821,310950,4,2,2030,4997,2,0,8,2030,0,2004,0
822,1100000,3,2,3010,5000,2,0,9,1890,1120,1931,0
823,287500,3,1,1810,7200,1,0,7,1130,680,1954,0
824,431000,3,1,1810,7200,1,0,7,1130,680,1954,0
825,226000,3,1,970,5000,1,0,6,970,0,1968,0
826,825000,3,1,2010,3090,1,0,7,1510,500,1926,0
827,175000,4,1,1300,6030,1,0,6,1300,0,1947,0
828,465750,3,1,1260,10350,1,0,7,1260,0,1959,0
829,659000,4,2,2610,24931,2,0,8,2610,0,1983,0
830,595000,3,1,1910,5753,1,0,8,1110,800,1941,0
831,350000,3,2,1780,16290,2,0,8,1780,0,1987,0
832,270000,4,2,1900,8600,1,0,8,1900,0,1975,0
833,662500,6,2,2450,25600,1,0,7,1340,1110,1957,0
834,249900,3,1,1380,14000,1,0,5,1380,0,1939,1957
835,324500,3,1,1920,11340,1,0,7,1230,690,1977,0
836,430000,2,1,1350,4003,1,0,8,1350,0,2004,0
837,419950,2,1,1350,4003,1,0,8,1350,0,2004,0
838,285000,4,1,2510,7440,1,0,8,1290,1220,1962,0
839,332000,4,2,2470,7780,2,0,8,2470,0,2002,0
840,282000,4,1,1660,10725,1,0,7,960,700,1956,0
841,320000,3,1,1340,5175,1,0,7,940,400,1987,0
842,428750,3,1,1620,30736,1,0,7,1620,0,1911,1977
843,330000,3,2,2300,35287,2,0,8,2300,0,1977,0
844,456500,4,3,2000,2309,3,0,8,2000,0,2008,0
845,352000,3,2,1640,11050,1,0,8,1640,0,1972,0
846,664000,4,2,1530,4080,1,0,7,1530,0,1912,0
847,628000,3,1,4000,11894,1,0,9,2190,1810,1987,0
848,512000,3,1,1610,12555,1,0,7,1080,530,1977,0
849,254000,3,2,2070,9000,1,0,7,1450,620,1969,0
850,535800,4,2,1900,5790,2,0,8,1900,0,1994,0
851,287653,3,1,1050,16050,1,0,7,1050,0,1960,1981
852,438000,3,2,1520,1304,2,0,8,1180,340,2006,0
853,450000,4,1,2390,23899,1,0,7,1750,640,1949,0
854,327000,5,2,2400,8050,2,0,8,2400,0,1998,0
855,370500,4,2,1790,6120,2,0,7,1790,0,2005,0
856,265000,3,2,1720,6271,2,0,7,1720,0,1993,0
857,450000,4,2,2980,13260,1,0,8,1800,1180,1979,0
858,425000,3,1,1520,213444,1,0,8,1520,0,1988,0
859,166600,3,1,1150,8690,1,0,7,1150,0,1977,0
860,245000,1,0,380,15000,1,0,5,380,0,1963,0
861,565000,3,1,910,5212,1,0,7,910,0,1951,0
862,539900,3,1,1650,10150,1,0,8,1230,420,1976,0
863,910000,3,3,2480,3200,2,0,10,2480,0,2010,0
864,280000,4,2,2050,7416,2,0,8,2050,0,1990,0
865,275000,3,2,1420,8549,2,0,7,1420,0,1989,0
866,467000,3,2,3460,6590,2,0,7,3460,0,2001,0
867,457500,3,2,1500,4445,2,0,8,1500,0,1996,0
868,381156,2,1,1320,3090,1,0,7,1320,0,1908,0
869,289999,5,2,2180,8240,1,0,8,1220,960,1977,0
870,642450,3,1,1830,4160,1,0,7,1230,600,1919,0
871,469950,3,2,1620,8701,1,0,7,1220,400,1962,0
872,795000,3,2,2920,13650,1,0,8,1460,1460,1975,0
873,785000,4,2,3300,10514,2,0,10,3300,0,1984,0
874,860000,3,2,3060,12095,2,0,10,3060,0,1983,0
875,1100000,0,0,3064,4764,3,0,7,3064,0,1990,0
876,147500,3,1,1530,8498,1,0,7,1530,0,1959,0
877,390000,3,2,1910,11576,1,0,7,1410,500,1978,0
878,229000,3,1,1020,8100,1,0,7,1020,0,1954,0
879,185000,3,1,1150,8100,1,0,6,1150,0,1932,0
880,414900,3,1,1260,9570,1,0,7,870,390,1941,0
881,200000,4,2,1920,4822,1,0,6,920,1000,1914,0
882,225000,4,2,1800,9350,1,0,8,1800,0,1969,0
883,720000,3,1,2040,4000,2,0,7,1360,680,1924,0
884,930000,4,2,2200,4000,2,0,8,1430,770,1908,0
885,1270000,5,2,3200,17204,1,0,7,2160,1040,1952,0
886,700000,5,3,2400,3118,2,0,7,1780,620,1928,0
887,466000,2,1,1140,1058,3,0,7,1140,0,2005,0
888,374000,3,1,1330,10640,1,0,7,1330,0,1976,0
889,480000,3,2,1940,10035,2,0,8,1940,0,1994,0
890,740000,3,2,3000,25341,2,0,9,3000,0,1995,0
891,1010000,4,1,1820,5400,1,0,8,1820,0,1923,2014
892,395000,4,2,2910,5000,2,0,8,2910,0,2002,0
893,340000,2,1,1090,6771,1,0,6,1090,0,1954,0
894,209000,3,2,1230,1340,2,0,7,1020,210,2003,0
